subj,trial_id,trial_type,sampfreq,script,sessdate,srcfile,trialstart,trialend,tdur,recstart,recend,blinks,eye,start_time,end_time,duration,x_pos,y_pos,pup_size,valid,line_no,region_no
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12458245.0,12458749.0,508.0,464.2,60.9,1468.0,yes,1.0,6.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12458777.0,12459217.0,444.0,535.6,73.3,1517.0,yes,1.0,7.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12459245.0,12459389.0,148.0,590.4,53.9,1559.0,yes,1.0,8.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12459413.0,12459597.0,188.0,642.8,50.8,1535.0,yes,1.0,9.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12459625.0,12459865.0,244.0,724.3,58.3,1478.0,yes,1.0,9.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12459901.0,12460097.0,200.0,786.4,68.2,1421.0,yes,1.0,10.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12460121.0,12460393.0,276.0,854.7,76.5,1345.0,yes,1.0,11.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12460413.0,12460589.0,180.0,899.0,86.5,1270.0,yes,1.0,12.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12460605.0,12460773.0,172.0,943.3,80.3,1231.0,yes,1.0,14.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12460849.0,12460977.0,132.0,344.5,122.9,1248.0,yes,2.0,17.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12461013.0,12461149.0,140.0,245.5,129.3,1277.0,yes,2.0,15.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12461173.0,12461317.0,148.0,233.0,124.1,1293.0,yes,2.0,15.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12461345.0,12461581.0,240.0,306.8,121.95,1359.0,yes,2.0,17.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12461621.0,12461857.0,240.0,486.9,115.8,1400.0,yes,2.0,19.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12461933.0,12462145.0,216.0,859.3,78.7,1393.0,yes,2.0,26.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12462169.0,12462221.0,56.0,877.2,84.4,1373.0,yes,2.0,26.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12462269.0,12462529.0,264.0,555.0,144.0,1418.0,yes,3.0,33.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12462553.0,12462749.0,200.0,483.5,135.7,1457.0,yes,3.0,31.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12462785.0,12462941.0,160.0,607.6,129.4,1481.0,yes,3.0,34.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12462961.0,12463053.0,96.0,583.6,125.2,1511.0,yes,3.0,33.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12463185.0,12463433.0,252.0,475.7,126.4,1553.0,yes,3.0,31.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12463453.0,12463605.0,156.0,508.4,122.4,1563.0,yes,3.0,32.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12463617.0,12463733.0,120.0,523.1,116.6,1566.0,yes,3.0,33.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12463845.0,12464013.0,172.0,813.5,67.1,1504.0,yes,3.0,37.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12464045.0,12464225.0,184.0,871.2,73.0,1474.0,yes,3.0,38.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12464269.0,12464421.0,156.0,659.8,131.3,1499.0,yes,3.0,34.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12464445.0,12464577.0,136.0,711.5,114.3,1499.0,yes,3.0,36.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12464589.0,12464769.0,184.0,704.8,112.8,1481.0,yes,3.0,35.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12464797.0,12465073.0,280.0,765.8,121.6,1387.0,yes,3.0,36.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12465093.0,12465321.0,232.0,825.7,123.8,1351.0,yes,3.0,37.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12465337.0,12465609.0,276.0,845.3,132.8,1323.0,yes,3.0,38.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12465645.0,12465737.0,96.0,908.1,131.8,1327.0,yes,3.0,39.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12465809.0,12465917.0,112.0,295.6,173.7,1367.0,yes,4.0,42.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12465957.0,12466161.0,208.0,255.9,191.5,1382.0,yes,4.0,40.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12466181.0,12466305.0,128.0,251.2,198.1,1373.0,yes,4.0,40.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12466325.0,12466485.0,164.0,246.1,195.2,1353.0,yes,4.0,40.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12466509.0,12466665.0,160.0,315.9,190.0,1341.0,yes,4.0,42.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12466693.0,12466961.0,272.0,403.4,189.2,1373.0,yes,4.0,43.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12466981.0,12467165.0,188.0,462.6,173.8,1422.0,yes,4.0,44.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12467189.0,12467425.0,240.0,553.6,191.5,1396.0,yes,4.0,47.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12467437.0,12467537.0,104.0,524.4,191.6,1361.0,yes,4.0,46.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12467565.0,12467693.0,132.0,611.4,193.6,1359.0,yes,4.0,48.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12467729.0,12467949.0,224.0,500.9,194.3,1378.0,yes,4.0,45.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12467985.0,12468097.0,116.0,436.6,191.2,1402.0,yes,4.0,44.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12468117.0,12468313.0,200.0,383.1,189.2,1391.0,yes,4.0,43.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12468369.0,12468785.0,420.0,704.2,207.1,1392.0,yes,4.0,50.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12468805.0,12468957.0,156.0,675.6,219.8,1332.0,yes,4.0,49.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12468997.0,12469273.0,280.0,802.4,232.4,1254.0,yes,4.0,51.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12469301.0,12469529.0,232.0,882.2,237.5,1217.0,yes,4.0,53.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12469549.0,12469701.0,156.0,826.5,238.8,1227.0,yes,4.0,51.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12469713.0,12469857.0,148.0,796.5,241.5,1246.0,yes,4.0,51.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12469929.0,12470045.0,120.0,300.6,298.4,1299.0,yes,5.0,55.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12470077.0,12470669.0,596.0,236.9,293.7,1294.0,yes,5.0,54.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12470693.0,12470921.0,232.0,299.0,279.4,1203.0,yes,5.0,55.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12470945.0,12471173.0,232.0,389.0,277.1,1177.0,yes,5.0,57.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12471201.0,12471353.0,156.0,313.4,277.0,1185.0,yes,5.0,55.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12471369.0,12471489.0,124.0,288.5,277.1,1186.0,yes,5.0,54.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12471633.0,12471685.0,56.0,360.1,249.2,1141.0,yes,5.0,56.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12471701.0,12471961.0,264.0,334.0,252.6,1180.0,yes,5.0,56.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12471993.0,12472077.0,88.0,415.4,250.3,1255.0,yes,5.0,57.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12472101.0,12472309.0,212.0,497.2,254.2,1319.0,yes,5.0,59.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12472333.0,12472549.0,220.0,551.4,257.0,1311.0,yes,5.0,60.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12472573.0,12472769.0,200.0,450.2,267.1,1277.0,yes,5.0,58.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12472809.0,12472965.0,160.0,634.6,264.5,1250.0,yes,5.0,62.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12472981.0,12473029.0,52.0,605.5,264.7,1254.0,yes,5.0,61.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12473053.0,12473149.0,100.0,522.9,261.4,1246.0,yes,5.0,59.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12473169.0,12473357.0,192.0,475.8,259.8,1219.0,yes,5.0,58.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12473373.0,12473509.0,140.0,456.2,256.6,1242.0,yes,5.0,58.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12473533.0,12473717.0,188.0,513.9,253.6,1315.0,yes,5.0,59.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12473757.0,12473957.0,204.0,665.5,246.5,1377.0,yes,5.0,62.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12473981.0,12474149.0,172.0,728.5,248.0,1378.0,yes,5.0,64.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12474177.0,12474257.0,84.0,800.7,254.4,1348.0,yes,5.0,65.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12474301.0,12474533.0,236.0,611.7,257.2,1330.0,yes,5.0,61.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12474553.0,12474977.0,428.0,665.2,272.0,1413.0,yes,5.0,62.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12475001.0,12475089.0,92.0,727.8,286.1,1443.0,yes,5.0,64.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12475117.0,12475281.0,168.0,805.7,288.7,1432.0,yes,5.0,65.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12475293.0,12475529.0,240.0,798.3,284.7,1441.0,yes,5.0,65.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12475565.0,12475941.0,380.0,888.5,279.3,1413.0,yes,5.0,67.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12475961.0,12476017.0,60.0,852.6,276.8,1421.0,yes,5.0,66.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12476061.0,12476197.0,140.0,739.1,266.3,1436.0,yes,5.0,64.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12476209.0,12476365.0,160.0,724.6,268.8,1459.0,yes,5.0,64.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12476389.0,12476525.0,140.0,791.3,269.0,1489.0,yes,5.0,65.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12476557.0,12476761.0,208.0,646.5,264.8,1511.0,yes,5.0,62.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12476781.0,12476885.0,108.0,627.5,275.1,1509.0,yes,5.0,62.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12476909.0,12476989.0,84.0,684.7,273.3,1501.0,yes,5.0,63.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12477021.0,12477157.0,140.0,790.4,287.3,1467.0,yes,5.0,65.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12477185.0,12477273.0,92.0,837.2,286.8,1449.0,yes,5.0,66.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12477297.0,12477505.0,212.0,893.1,289.6,1385.0,yes,5.0,67.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12477529.0,12477721.0,196.0,937.1,288.6,1306.0,yes,5.0,68.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12477757.0,12477905.0,152.0,849.6,291.0,1274.0,yes,5.0,66.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12477925.0,12478165.0,244.0,904.7,291.9,1276.0,yes,5.0,67.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12478181.0,12478473.0,296.0,935.0,290.2,1312.0,yes,5.0,68.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12478497.0,12478733.0,240.0,900.4,303.0,1284.0,yes,5.0,67.0
1950024,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,12478745.0,12478881.0,140.0,910.4,310.0,1261.0,yes,5.0,67.0
