subj,trial_id,trial_type,sampfreq,script,sessdate,srcfile,trialstart,trialend,tdur,recstart,recend,blinks,eye,start_time,end_time,duration,x1_pos,y1_pos,x2_pos,y2_pos,ampl,pk,line_no
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9820894.0,9820946.0,56.0,217.7,80.4,391.5,478.9,10.67,312.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9821334.0,9821390.0,60.0,413.4,487.0,248.8,78.2,10.83,294.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9821542.0,9821554.0,16.0,255.4,94.2,249.5,53.1,1.02,98.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9821838.0,9821866.0,32.0,251.0,59.1,360.8,52.8,2.69,142.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9822138.0,9822146.0,12.0,353.6,66.6,328.4,72.8,0.64,79.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9822438.0,9822454.0,20.0,322.8,79.3,383.7,75.8,1.5,122.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9822698.0,9822706.0,12.0,392.4,99.0,412.3,96.7,0.5,62.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9822930.0,9823078.0,152.0,408.8,116.9,344.9,91.6,1.7,337.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9823290.0,9823298.0,12.0,356.9,118.6,374.1,112.2,0.45,57.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9823442.0,9823478.0,40.0,379.7,119.1,532.8,112.4,3.8,166.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9823662.0,9823674.0,16.0,519.2,101.3,486.1,104.1,0.83,75.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9823854.0,9823870.0,20.0,483.2,115.0,531.7,103.6,1.24,107.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9824034.0,9824042.0,12.0,543.8,102.2,565.4,104.7,0.54,68.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9824310.0,9824330.0,24.0,573.0,104.3,673.1,104.1,2.5,164.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9824678.0,9824686.0,12.0,690.1,103.5,705.0,107.7,0.39,48.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9824898.0,9824914.0,20.0,715.0,118.6,763.4,114.9,1.21,88.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9825250.0,9825258.0,12.0,780.4,119.3,804.0,116.9,0.59,73.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9825502.0,9825522.0,24.0,806.9,121.0,696.5,117.3,2.75,186.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9825830.0,9825862.0,36.0,655.8,123.8,858.2,126.4,5.04,247.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9826106.0,9826110.0,8.0,863.8,128.8,871.0,126.4,0.19,39.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9826246.0,9826262.0,20.0,872.1,126.9,924.3,120.5,1.3,98.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9826498.0,9826514.0,20.0,922.9,126.6,977.4,130.9,1.34,109.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9826870.0,9826882.0,16.0,981.5,131.7,944.9,132.3,0.9,87.0,1.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9827186.0,9827278.0,96.0,944.8,128.9,186.1,160.6,18.48,423.0,1_2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9827426.0,9827442.0,20.0,189.9,186.4,235.6,168.0,1.19,106.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9827654.0,9827674.0,24.0,230.7,170.6,317.6,161.3,2.13,154.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9827950.0,9827962.0,16.0,320.2,169.8,361.6,159.4,1.05,97.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9828318.0,9828334.0,20.0,378.1,168.7,435.5,159.6,1.44,98.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9828618.0,9828630.0,16.0,453.1,164.6,497.5,164.8,1.11,99.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9828826.0,9828842.0,20.0,507.4,174.6,549.6,173.1,1.05,77.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9829114.0,9829118.0,8.0,544.6,175.2,534.3,176.5,0.26,53.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9829182.0,9829202.0,24.0,530.0,174.6,634.3,175.4,2.61,177.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9829502.0,9829526.0,28.0,648.5,183.3,759.6,178.7,2.78,165.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9829838.0,9829846.0,12.0,745.6,178.8,722.0,178.7,0.59,74.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9830078.0,9830090.0,16.0,721.6,185.6,763.9,176.5,1.08,97.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9830378.0,9830390.0,16.0,771.3,179.3,811.2,180.5,0.99,93.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9830634.0,9830650.0,20.0,815.5,188.5,868.5,185.5,1.32,104.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9830870.0,9830890.0,24.0,869.4,188.7,942.1,184.3,1.8,122.0,2
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9831050.0,9831114.0,68.0,947.4,187.3,290.8,219.5,16.13,363.0,2_3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9831254.0,9831266.0,16.0,280.4,227.3,248.9,249.2,0.94,93.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9831514.0,9831518.0,8.0,249.9,245.3,241.1,244.9,0.21,42.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9831786.0,9831802.0,20.0,242.3,246.5,292.2,233.4,1.26,118.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9832086.0,9832106.0,24.0,291.6,239.8,374.7,229.9,2.06,149.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9832362.0,9832378.0,20.0,376.2,240.6,431.8,232.3,1.4,103.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9832598.0,9832622.0,28.0,429.1,238.9,558.4,237.6,3.22,195.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9832834.0,9832838.0,8.0,550.2,245.6,542.0,248.2,0.22,52.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9832986.0,9833006.0,24.0,536.4,250.5,623.5,239.6,2.2,151.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9833294.0,9833326.0,36.0,633.9,242.9,759.8,250.1,3.16,168.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9833578.0,9833594.0,20.0,752.5,251.3,799.9,245.7,1.19,100.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9833726.0,9833794.0,72.0,806.2,249.6,706.4,200.5,2.78,282.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9833974.0,9833998.0,28.0,704.4,237.1,849.2,245.8,3.61,223.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9834286.0,9834294.0,12.0,858.3,245.3,834.0,247.2,0.61,76.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9834366.0,9834422.0,60.0,830.6,250.3,947.4,227.9,2.94,486.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9834686.0,9834690.0,8.0,946.7,260.4,956.0,261.6,0.23,47.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9834766.0,9834814.0,52.0,958.8,262.1,553.7,246.5,10.05,295.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9834894.0,9834926.0,36.0,545.6,252.4,743.9,242.1,4.96,244.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9835006.0,9835034.0,32.0,751.7,247.2,890.1,251.0,3.44,196.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9835330.0,9835346.0,20.0,886.5,258.6,841.8,265.9,1.12,98.0,3
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9835390.0,9835454.0,68.0,842.4,266.5,268.1,239.3,14.16,323.0,3_4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9835634.0,9835642.0,12.0,244.9,289.0,231.0,303.9,0.5,62.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9836006.0,9836022.0,20.0,225.9,304.5,278.9,289.3,1.34,107.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9836342.0,9836394.0,56.0,293.3,201.2,348.0,256.1,1.91,147.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9836602.0,9836610.0,12.0,350.3,289.5,371.6,291.5,0.53,66.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9836802.0,9836830.0,32.0,378.9,291.5,482.9,289.0,2.58,109.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9837134.0,9837154.0,24.0,483.0,291.5,553.8,286.5,1.77,129.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9837410.0,9837418.0,12.0,550.1,289.9,522.6,289.8,0.69,86.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9837622.0,9837642.0,24.0,511.5,295.9,592.6,294.9,2.03,144.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9837910.0,9837938.0,32.0,615.3,298.2,714.3,297.4,2.48,121.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9838150.0,9838158.0,12.0,714.1,302.3,737.0,304.1,0.57,71.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9838550.0,9838566.0,20.0,745.5,306.8,806.1,305.5,1.51,118.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9838938.0,9838942.0,8.0,817.3,311.5,828.4,311.6,0.28,59.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9839270.0,9839290.0,24.0,836.5,312.6,920.1,295.1,2.12,148.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9839586.0,9839774.0,192.0,930.3,294.2,810.3,279.3,2.99,413.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9840158.0,9840230.0,76.0,826.5,290.3,885.5,281.5,1.48,373.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9840430.0,9840442.0,16.0,897.7,312.7,932.8,309.4,0.87,78.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9840750.0,9840766.0,20.0,926.4,284.2,947.5,142.2,3.57,451.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9840850.0,9840874.0,28.0,947.5,141.9,928.9,261.5,3.01,394.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9840938.0,9840942.0,8.0,933.0,289.5,939.9,285.5,0.2,43.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9841194.0,9841198.0,8.0,952.3,293.0,957.8,291.5,0.14,39.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9841302.0,9841314.0,16.0,959.4,296.8,927.5,297.0,0.78,81.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9841750.0,9841882.0,136.0,925.5,291.1,958.9,123.9,4.23,442.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9841910.0,9841926.0,20.0,964.7,96.3,950.5,260.5,4.08,499.0,4
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9842426.0,9842506.0,84.0,957.5,305.2,245.4,330.0,17.42,316.0,4_5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9842674.0,9842678.0,8.0,240.6,336.1,234.5,343.3,0.23,48.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9843190.0,9843210.0,24.0,248.7,356.3,319.2,348.0,1.74,105.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9843502.0,9843774.0,276.0,334.2,349.4,389.1,363.1,1.39,422.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9843966.0,9843974.0,12.0,389.1,365.0,406.2,352.6,0.52,66.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9844050.0,9844066.0,20.0,408.3,355.6,338.8,358.0,1.71,136.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9844258.0,9844278.0,24.0,337.5,346.8,433.6,335.1,2.39,174.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9844494.0,9844502.0,12.0,440.3,355.6,463.0,356.6,0.56,70.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9844762.0,9844782.0,24.0,466.5,338.8,527.8,315.0,1.64,118.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9844962.0,9844970.0,12.0,536.3,332.0,514.6,334.8,0.55,68.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9845278.0,9845298.0,24.0,518.2,340.8,584.8,339.1,1.66,118.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9845478.0,9845490.0,16.0,597.0,344.8,640.2,348.7,1.08,95.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9845778.0,9845798.0,24.0,645.0,367.7,717.5,366.5,1.81,126.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9845970.0,9845974.0,8.0,734.2,363.7,744.0,363.5,0.24,52.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9846242.0,9846262.0,24.0,750.8,361.4,818.9,363.2,1.7,113.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9846514.0,9846530.0,20.0,824.3,368.7,891.5,364.5,1.67,138.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9846754.0,9846766.0,16.0,894.1,350.4,857.6,346.9,0.91,91.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9846902.0,9846914.0,16.0,861.3,349.2,824.1,349.4,0.92,88.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9847210.0,9847226.0,20.0,825.6,357.9,887.1,351.7,1.53,134.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9847418.0,9847430.0,16.0,900.8,358.8,934.6,356.4,0.84,72.0,5
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9847646.0,9847658.0,16.0,942.1,360.1,975.3,362.1,0.82,80.0,5
