subj,trial_id,trial_type,trialstart,trialend,tdur,recstart,recend,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line_no,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount
1950088,0.0,RP_story01,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,59613.0,0.0,295,95,1,4,Alex,1,215,259,204.0,259.0,196.0,1.0,0.0,0.0,876.0,0.0,196.0,384.0,196.0,0.0,0.0,876.0,428.0,2.0
1950088,0.0,RP_story01,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,59613.0,0.0,295,95,2,4, and,1,259,303,259.0,303.0,,,,,,,,,,,,,,
1950088,0.0,RP_story01,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,59613.0,0.0,295,95,3,4, Tim,1,303,347,303.0,347.0,288.0,1.0,0.0,0.0,876.0,1.0,288.0,240.0,288.0,0.0,0.0,876.0,208.0,1.0
1950088,0.0,RP_story01,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,59613.0,0.0,295,95,4,4, are,1,347,391,347.0,391.0,268.0,1.0,1.0,3.0,5.0,1.0,268.0,288.0,796.0,2.0,2.0,5.0,380.0,2.0
1950088,0.0,RP_story01,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,59613.0,0.0,295,95,5,6, lost.,1,391,457,391.0,457.0,384.0,1.0,1.0,1.0,3.0,2.0,384.0,148.0,2176.0,8.0,0.0,3.0,220.0,1.0
1950088,0.0,RP_story01,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,59613.0,0.0,295,95,6,7, Alex's,1,457,534,457.0,534.0,516.0,3.0,0.0,0.0,876.0,6.0,180.0,264.0,516.0,0.0,0.0,876.0,,
1950088,0.0,RP_story01,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,59613.0,0.0,295,95,7,5, wife,1,534,589,534.0,589.0,264.0,1.0,0.0,0.0,876.0,3.0,264.0,344.0,264.0,0.0,0.0,876.0,,
1950088,0.0,RP_story01,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,59613.0,0.0,295,95,8,4, had,1,589,633,589.0,633.0,,,,,,,,,,,,,,
1950088,0.0,RP_story01,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,59613.0,0.0,295,95,9,9, recently,1,633,732,633.0,732.0,552.0,2.0,0.0,0.0,876.0,4.0,344.0,332.0,552.0,0.0,0.0,876.0,304.0,1.0
1950088,0.0,RP_story01,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,59613.0,0.0,295,95,10,7, passed,1,732,809,732.0,809.0,332.0,1.0,0.0,0.0,876.0,3.0,332.0,240.0,332.0,0.0,0.0,876.0,,
1950088,0.0,RP_story01,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,59613.0,0.0,295,95,11,5, away,1,809,864,809.0,864.0,240.0,1.0,1.0,9.0,36.0,0.0,240.0,304.0,784.0,2.0,8.0,36.0,240.0,1.0
