subj,trial_id,trial_type,sampfreq,script,sessdate,srcfile,trialstart,trialend,tdur,recstart,recend,blinks,eye,start_time,end_time,duration,x_pos,y_pos,pup_size,valid,line_no,region_no
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9826886.0,9827182.0,300.0,945.2,130.1,573.0,yes,1.0,14.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9827282.0,9827422.0,144.0,192.6,189.4,574.0,yes,2.0,0.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9827446.0,9827650.0,208.0,230.8,172.5,548.0,yes,2.0,15.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9827678.0,9827946.0,272.0,316.5,168.2,492.0,yes,2.0,17.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9827966.0,9828314.0,352.0,369.2,164.4,520.0,yes,2.0,17.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9828338.0,9828614.0,280.0,446.0,163.6,541.0,yes,2.0,18.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9828634.0,9828822.0,192.0,501.5,170.6,548.0,yes,2.0,19.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9828846.0,9829110.0,268.0,550.2,177.3,556.0,yes,2.0,21.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9829122.0,9829178.0,60.0,529.3,174.5,552.0,yes,2.0,20.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9829206.0,9829498.0,296.0,644.8,179.8,563.0,yes,2.0,22.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9829530.0,9829834.0,308.0,757.2,179.8,590.0,yes,2.0,24.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9829850.0,9830074.0,228.0,717.2,182.4,593.0,yes,2.0,23.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9830094.0,9830374.0,284.0,762.8,178.5,591.0,yes,2.0,24.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9830394.0,9830630.0,240.0,815.7,185.3,601.0,yes,2.0,25.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9830654.0,9830866.0,216.0,870.5,187.4,569.0,yes,2.0,26.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9830894.0,9831046.0,156.0,948.8,186.1,556.0,yes,2.0,27.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9831118.0,9831250.0,136.0,285.7,224.5,575.0,yes,3.0,28.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9831270.0,9831510.0,244.0,253.9,247.1,559.0,yes,3.0,28.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9831522.0,9831782.0,264.0,238.2,244.9,552.0,yes,3.0,28.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9831806.0,9832082.0,280.0,289.8,237.8,576.0,yes,3.0,28.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9832110.0,9832358.0,252.0,369.4,236.2,585.0,yes,3.0,29.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9832382.0,9832594.0,216.0,427.9,235.5,568.0,yes,3.0,31.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9832626.0,9832830.0,208.0,557.2,242.2,564.0,yes,3.0,33.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9832842.0,9832982.0,144.0,537.3,250.4,585.0,yes,3.0,33.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9833010.0,9833290.0,284.0,634.3,242.3,579.0,yes,3.0,34.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9833330.0,9833574.0,248.0,752.8,250.5,577.0,yes,3.0,36.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9833598.0,9833722.0,128.0,803.5,248.7,577.0,yes,3.0,37.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9833798.0,9833970.0,176.0,704.7,231.1,566.0,yes,3.0,35.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9834002.0,9834282.0,284.0,860.5,246.1,565.0,yes,3.0,38.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9834298.0,9834362.0,68.0,828.5,246.8,558.0,yes,3.0,37.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9834426.0,9834682.0,260.0,942.8,256.7,556.0,yes,3.0,39.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9834694.0,9834762.0,72.0,961.6,261.2,559.0,yes,3.0,39.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9834818.0,9834890.0,76.0,549.3,249.7,579.0,yes,3.0,33.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9834930.0,9835002.0,76.0,752.1,247.0,572.0,yes,3.0,36.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9835038.0,9835386.0,352.0,868.4000000000001,260.55,584.5,yes,3.0,38.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9835458.0,9835630.0,176.0,258.0,281.6,581.0,yes,4.0,40.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9835646.0,9836002.0,360.0,230.0,303.1,564.0,yes,4.0,40.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9836026.0,9836338.0,316.0,289.6,220.7,577.0,yes,4.0,41.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9836398.0,9836598.0,204.0,345.4,288.4,572.0,yes,4.0,42.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9836614.0,9836798.0,188.0,375.7,292.3,546.0,yes,4.0,43.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9836834.0,9837130.0,300.0,480.6,288.2,498.0,yes,4.0,45.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9837158.0,9837406.0,252.0,554.0,290.0,506.0,yes,4.0,47.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9837422.0,9837618.0,200.0,513.3,291.9,506.0,yes,4.0,45.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9837646.0,9837906.0,264.0,615.7,296.2,530.0,yes,4.0,48.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9837942.0,9838146.0,208.0,711.4,299.2,555.0,yes,4.0,50.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9838162.0,9838546.0,388.0,742.6,303.2,565.0,yes,4.0,50.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9838570.0,9838934.0,368.0,812.7,310.0,563.0,yes,4.0,51.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9838946.0,9839266.0,324.0,835.3,312.7,573.0,yes,4.0,51.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9839294.0,9839582.0,292.0,928.5,299.9,570.0,yes,4.0,53.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9839778.0,9840154.0,380.0,822.7,303.0,574.0,yes,4.0,51.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9840234.0,9840426.0,196.0,893.2,308.0,544.0,yes,4.0,53.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9840446.0,9840746.0,304.0,936.8,307.3,536.0,yes,4.0,53.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9840770.0,9840846.0,80.0,947.6,143.3,602.0,yes,4.0,53.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9840878.0,9840934.0,60.0,926.8,284.1,527.0,yes,4.0,53.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9840946.0,9841190.0,248.0,944.4,289.8,532.0,yes,4.0,53.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9841202.0,9841298.0,100.0,960.3,293.2,534.0,yes,4.0,53.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9841318.0,9841746.0,432.0,923.5,301.2,522.0,yes,4.0,53.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9841886.0,9842422.0,540.0,958.3,203.75,582.0,yes,4.0,53.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9842510.0,9842670.0,164.0,244.3,332.6,556.0,yes,5.0,54.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9842682.0,9843186.0,508.0,237.8,353.0,535.0,yes,5.0,54.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9843214.0,9843498.0,288.0,332.3,348.5,541.0,yes,5.0,56.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9843778.0,9843962.0,188.0,380.2,341.1,558.0,yes,5.0,57.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9843978.0,9844046.0,72.0,407.4,357.8,569.0,yes,5.0,57.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9844070.0,9844254.0,188.0,338.4,343.2,523.0,yes,5.0,56.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9844282.0,9844490.0,212.0,436.5,344.5,505.0,yes,5.0,58.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9844506.0,9844758.0,256.0,464.0,349.5,522.0,yes,5.0,58.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9844786.0,9844958.0,176.0,534.3,327.0,537.0,yes,5.0,60.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9844974.0,9845274.0,304.0,513.9,338.3,550.0,yes,5.0,59.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9845302.0,9845474.0,176.0,592.1,342.3,547.0,yes,5.0,61.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9845494.0,9845774.0,284.0,643.9,360.9,556.0,yes,5.0,62.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9845802.0,9845966.0,168.0,723.4,365.5,559.0,yes,5.0,64.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9845978.0,9846238.0,264.0,751.8,362.5,552.0,yes,5.0,64.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9846266.0,9846510.0,248.0,823.1,363.5,545.0,yes,5.0,65.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9846534.0,9846750.0,220.0,896.1,357.4,544.0,yes,5.0,67.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9846770.0,9846898.0,132.0,862.4,346.3,544.0,yes,5.0,66.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9846918.0,9847206.0,292.0,826.7,355.5,542.0,yes,5.0,65.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9847230.0,9847414.0,188.0,896.2,358.8,545.0,yes,5.0,67.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9847434.0,9847642.0,212.0,937.1,356.8,546.0,yes,5.0,68.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9847662.0,9847958.0,300.0,971.0,364.6,539.0,yes,5.0,68.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9847970.0,9848226.0,260.0,996.8,361.3,522.0,yes,5.0,69.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9848238.0,9848674.0,440.0,977.5,364.0,521.0,yes,5.0,68.0
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9848694.0,9848806.0,116.0,1010.8,361.4,521.0,yes,5.0,69.0
