subj,trial_id,trial_type,sampfreq,script,sessdate,srcfile,tdur,blinks,eye,start,end,duration,x1_pos,y1_pos,x2_pos,y2_pos,ampl,pk,line
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12581737.0,12581757.0,24.0,208.7,58.3,269.2,71.5,1.5,108.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12581901.0,12581909.0,12.0,267.2,66.7,244.9,66.0,0.54,68.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12582109.0,12582129.0,24.0,237.3,69.9,318.0,64.1,1.97,158.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12582313.0,12582329.0,20.0,317.9,68.4,262.9,68.4,1.34,114.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12582517.0,12582529.0,16.0,256.1,66.3,288.9,69.0,0.8,78.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12582789.0,12582809.0,24.0,289.6,73.4,360.4,69.7,1.74,143.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12583097.0,12583113.0,20.0,370.8,90.0,447.5,91.9,1.9,158.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12583681.0,12583693.0,16.0,428.4,72.6,474.6,75.2,1.15,122.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12583901.0,12583921.0,24.0,481.6,67.0,551.5,69.8,1.74,129.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12584161.0,12584169.0,12.0,565.1,62.6,585.0,58.7,0.51,63.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12584333.0,12584353.0,24.0,579.7,68.5,509.4,68.7,1.75,121.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12584553.0,12584589.0,40.0,505.3,70.0,673.9,76.8,4.21,196.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12584945.0,12584965.0,24.0,662.0,70.1,746.4,73.5,2.11,170.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12585233.0,12585245.0,16.0,762.1,74.7,805.9,69.9,1.1,114.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12585489.0,12585537.0,52.0,802.4,73.8,332.9,61.7,11.61,354.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12585645.0,12585665.0,24.0,339.3,59.7,262.5,54.9,1.88,154.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12585829.0,12585841.0,16.0,262.5,70.0,226.0,66.0,0.89,86.0,1_2
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12586181.0,12586189.0,12.0,239.6,67.9,263.6,62.9,0.6,74.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12586393.0,12586409.0,20.0,252.4,60.9,205.0,65.5,1.15,107.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12586561.0,12586629.0,72.0,220.6,63.6,773.5,77.4,13.56,290.0,2_1
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12586777.0,12586797.0,24.0,770.6,83.0,868.1,77.8,2.43,189.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12587025.0,12587037.0,16.0,861.8,91.4,902.4,91.1,1.0,105.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12587209.0,12587229.0,24.0,893.5,94.0,971.7,92.9,1.92,156.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12587469.0,12587473.0,8.0,958.9,112.8,948.7,116.5,0.27,56.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12587577.0,12587697.0,124.0,940.8,137.3,977.3,119.6,1.0,1266.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12587901.0,12587909.0,12.0,990.7,116.2,963.4,119.0,0.67,84.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12588069.0,12588129.0,64.0,962.4,116.2,259.2,153.8,17.22,417.0,1_2
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12588305.0,12588317.0,16.0,265.6,170.4,227.0,165.3,0.95,90.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12588445.0,12588449.0,8.0,233.6,168.0,227.1,169.4,0.16,47.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12588681.0,12588697.0,20.0,232.5,169.9,310.5,165.6,1.91,175.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12588877.0,12588897.0,24.0,300.7,161.6,392.1,159.9,2.25,183.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12589097.0,12589105.0,12.0,375.5,157.0,356.2,154.5,0.48,60.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12589445.0,12589473.0,32.0,339.9,149.7,453.7,152.4,2.82,163.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12589825.0,12589833.0,12.0,461.2,150.2,481.4,149.9,0.5,63.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12590309.0,12590329.0,24.0,472.6,153.0,563.6,151.9,2.27,161.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12590497.0,12590513.0,20.0,553.9,156.3,603.8,157.0,1.25,118.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12590761.0,12590781.0,24.0,605.7,162.4,678.8,167.1,1.84,141.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12591169.0,12591285.0,120.0,648.4,168.4,726.9,182.9,2.0,1095.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12591573.0,12591585.0,16.0,734.7,172.8,785.3,169.3,1.27,113.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12591761.0,12591777.0,20.0,789.8,182.6,848.2,180.5,1.45,125.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12592093.0,12592097.0,8.0,837.2,170.1,826.2,169.9,0.27,59.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12592181.0,12592197.0,20.0,823.6,168.3,873.7,169.2,1.24,124.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12592549.0,12592569.0,24.0,882.5,159.5,953.2,163.3,1.75,155.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12592777.0,12592833.0,60.0,946.0,161.4,320.5,192.0,15.39,412.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12592949.0,12592961.0,16.0,325.6,196.2,272.9,207.0,1.32,135.0,2_3
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12593173.0,12593185.0,16.0,260.1,209.3,244.0,206.8,0.4,58.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12593301.0,12593325.0,28.0,250.5,207.2,349.5,209.9,2.42,196.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12593489.0,12593505.0,20.0,336.9,209.7,386.3,208.7,1.22,111.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12593677.0,12593693.0,20.0,378.4,206.5,339.1,209.4,0.97,100.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12593837.0,12593857.0,24.0,341.3,209.6,464.1,209.4,3.04,223.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12594365.0,12594381.0,20.0,477.1,219.9,544.8,216.6,1.69,155.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12594613.0,12594633.0,24.0,549.3,209.7,631.0,212.0,2.05,176.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12594917.0,12594933.0,20.0,632.7,218.9,579.2,217.9,1.34,116.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12595125.0,12595161.0,40.0,573.2,222.1,695.8,234.1,3.08,122.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12595289.0,12595301.0,16.0,692.5,232.4,727.8,232.6,0.88,88.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12595457.0,12595485.0,32.0,734.4,232.7,596.0,224.9,3.47,182.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12595881.0,12595897.0,20.0,600.5,227.7,654.2,228.2,1.35,113.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12596269.0,12596285.0,20.0,647.2,229.8,716.9,232.3,1.75,149.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12596469.0,12596489.0,24.0,725.6,223.2,816.1,228.5,2.26,196.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12596753.0,12596769.0,20.0,798.1,221.8,871.4,221.3,1.82,152.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12597137.0,12597153.0,20.0,872.4,223.4,945.1,227.1,1.8,151.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12597573.0,12597601.0,32.0,951.1,218.3,1003.7,220.3,1.29,102.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12597701.0,12597765.0,68.0,997.3,222.5,256.3,287.7,18.17,415.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12597905.0,12597909.0,8.0,262.1,296.7,248.9,292.0,0.34,66.0,3_4
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12598461.0,12598517.0,60.0,252.4,281.4,890.4,217.7,15.74,408.0,4_3
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12598601.0,12598617.0,20.0,894.6,218.0,958.4,219.2,1.57,162.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12598773.0,12598829.0,60.0,955.9,226.0,306.7,276.3,15.98,420.0,3_4
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12599061.0,12599077.0,20.0,333.1,282.2,399.5,273.7,1.65,145.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12599253.0,12599285.0,36.0,399.6,272.5,270.1,271.3,3.18,184.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12599437.0,12599449.0,16.0,279.8,270.6,237.0,274.8,1.05,105.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12599693.0,12599701.0,12.0,250.0,271.6,277.0,268.8,0.66,83.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12599829.0,12599849.0,24.0,289.8,266.5,374.3,269.1,2.08,172.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12600397.0,12600413.0,20.0,365.3,264.3,433.9,261.4,1.7,148.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12600609.0,12600629.0,24.0,429.0,271.3,522.2,273.4,2.32,186.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12600841.0,12600861.0,24.0,524.0,268.1,447.1,266.0,1.92,143.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12601037.0,12601069.0,36.0,448.1,266.7,383.6,271.9,1.61,122.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12601233.0,12601245.0,16.0,390.3,271.6,354.5,269.6,0.89,96.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12601421.0,12601441.0,24.0,362.6,270.9,476.3,270.6,2.82,218.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12601653.0,12601669.0,20.0,481.2,275.2,431.0,277.0,1.25,101.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12601809.0,12601841.0,36.0,426.5,273.8,599.1,268.8,4.31,249.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12602005.0,12602021.0,20.0,591.3,276.1,657.3,277.9,1.65,155.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12602337.0,12602341.0,8.0,655.8,286.3,665.3,286.1,0.24,49.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12602481.0,12602493.0,16.0,676.8,294.4,721.8,291.4,1.13,129.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12602793.0,12602809.0,20.0,731.7,291.6,796.5,296.0,1.62,141.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12603153.0,12603177.0,28.0,798.4,296.4,899.9,302.8,2.52,161.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12603441.0,12603445.0,8.0,892.1,307.4,880.1,311.2,0.31,66.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12603669.0,12603677.0,12.0,887.1,309.3,914.4,310.6,0.68,84.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12603825.0,12603845.0,24.0,922.7,310.1,993.1,315.3,1.73,154.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12604065.0,12604069.0,8.0,995.5,316.5,983.8,318.1,0.29,60.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12604201.0,12604257.0,60.0,978.1,323.0,322.7,358.7,16.11,394.0,4_5
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12604369.0,12604389.0,24.0,328.5,363.3,271.2,364.7,1.4,119.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12604577.0,12604585.0,12.0,266.0,367.0,243.9,364.6,0.54,67.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12604781.0,12604849.0,72.0,247.5,361.9,940.7,319.6,17.0,377.0,5_4
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12604989.0,12605009.0,24.0,930.0,320.0,983.8,317.2,1.32,124.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12605169.0,12605233.0,68.0,986.3,316.9,335.4,364.9,16.0,425.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12605389.0,12605413.0,28.0,350.2,375.6,266.7,369.1,2.05,129.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12605605.0,12605621.0,20.0,281.3,364.2,233.5,359.6,1.17,86.0,4_5
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12605897.0,12605929.0,36.0,238.0,358.6,367.1,356.2,3.16,183.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12606189.0,12606209.0,24.0,351.3,368.0,413.4,366.2,1.53,150.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12606397.0,12606421.0,28.0,403.8,357.7,500.0,361.3,2.39,144.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12606589.0,12606625.0,40.0,496.5,358.5,342.9,355.8,3.81,171.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12606913.0,12606945.0,36.0,352.3,358.9,518.9,363.3,4.13,210.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12607133.0,12607137.0,8.0,505.9,369.2,495.3,368.8,0.26,55.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12607341.0,12607361.0,24.0,490.6,371.4,589.8,367.3,2.48,187.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12607577.0,12607593.0,20.0,592.2,376.6,650.3,378.8,1.45,125.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12607885.0,12607889.0,8.0,632.9,381.1,625.7,383.3,0.19,46.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12608045.0,12608053.0,12.0,623.8,378.5,642.9,384.3,0.5,62.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12608221.0,12608241.0,24.0,644.6,381.3,732.6,388.8,2.21,162.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12608949.0,12608953.0,8.0,726.3,372.0,714.7,372.5,0.29,61.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12609181.0,12609197.0,20.0,711.6,378.3,772.2,383.9,1.52,120.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12609465.0,12609493.0,32.0,764.3,368.3,844.7,369.6,2.0,126.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12609641.0,12609645.0,8.0,845.4,370.8,856.5,369.7,0.28,51.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12609941.0,12609961.0,24.0,848.9,367.4,915.2,369.4,1.64,111.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12610577.0,12610593.0,20.0,905.9,369.7,972.2,375.3,1.64,140.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12610689.0,12610873.0,188.0,967.8,379.0,917.9,368.1,1.26,1333.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12610953.0,12610965.0,16.0,923.6,376.7,963.4,372.3,0.98,106.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12611021.0,12611081.0,64.0,954.3,369.3,278.8,410.1,16.57,398.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12611225.0,12611233.0,12.0,285.1,414.9,257.7,418.1,0.67,84.0,5_6
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12611517.0,12611533.0,20.0,246.2,418.4,296.3,412.2,1.23,128.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12612097.0,12612113.0,20.0,283.1,408.9,349.7,404.9,1.63,147.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12612345.0,12612353.0,12.0,360.4,403.9,330.1,403.2,0.75,93.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12612569.0,12612601.0,36.0,338.1,408.2,482.6,410.1,3.57,210.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12612785.0,12612789.0,8.0,480.3,421.9,469.9,421.3,0.26,66.0,0.0
1950024,2.0,RP_story03,250.0,ET_Passag...ing_Drift,Fri Jun 20 20:46:20 2014,1950024.edf,77176.0,9.0,L,12613073.0,12613085.0,16.0,460.0,428.3,415.5,424.1,1.11,101.0,0.0
