subj,trial_id,trial_type,tdur,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,122,8, watched,9,633,721,633.0,721.0,232.0,1.0,0.0,0.0,1023.0,3.0,232.0,112.0,232.0,0.0,0.0,1023.0,184.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,123,6, Becky,9,721,787,721.0,787.0,112.0,1.0,1.0,122.0,620.0,3.0,112.0,184.0,804.0,4.0,121.0,620.0,152.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,124,4, and,9,787,831,787.0,831.0,180.0,1.0,0.0,0.0,1023.0,3.0,180.0,108.0,180.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,125,4, her,9,831,875,831.0,875.0,260.0,1.0,0.0,0.0,1023.0,2.0,260.0,96.0,260.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,126,6, horse,9,875,941,875.0,941.0,96.0,1.0,1.0,124.0,630.0,3.0,96.0,180.0,276.0,1.0,123.0,630.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,127,5, race,9,941,996,941.0,1007.0,108.0,1.0,0.0,0.0,1023.0,2.0,108.0,248.0,108.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,128,7,through,10,215,292,204.0,292.0,248.0,1.0,0.0,0.0,1023.0,5.0,248.0,264.0,248.0,0.0,0.0,1023.0,176.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,129,4, the,10,292,336,292.0,336.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,130,7, course,10,336,413,336.0,413.0,264.0,1.0,0.0,0.0,1023.0,5.0,264.0,164.0,264.0,0.0,0.0,1023.0,576.0,3.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,131,5, with,10,413,468,413.0,468.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,132,6, ease.,10,468,534,468.0,534.0,164.0,1.0,1.0,130.0,662.0,0.0,164.0,156.0,916.0,4.0,127.0,651.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,133,3, My,10,534,567,534.0,567.0,188.0,1.0,0.0,0.0,1023.0,0.0,188.0,148.0,188.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,134,5, turn,10,567,622,567.0,622.0,316.0,2.0,0.0,0.0,1023.0,1.0,148.0,184.0,316.0,0.0,0.0,1023.0,268.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,135,8, finally,10,622,710,622.0,710.0,288.0,2.0,1.0,134.0,681.0,7.0,184.0,268.0,956.0,3.0,133.0,681.0,400.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,136,6, came.,10,710,776,710.0,776.0,208.0,1.0,0.0,0.0,1023.0,2.0,208.0,248.0,208.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,137,3, At,10,776,809,776.0,809.0,444.0,1.0,0.0,0.0,1023.0,1.0,444.0,404.0,444.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,138,4, the,10,809,853,809.0,853.0,248.0,1.0,0.0,0.0,1023.0,2.0,248.0,136.0,248.0,0.0,0.0,1023.0,276.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,139,8," signal,",10,853,941,853.0,941.0,136.0,1.0,1.0,137.0,698.0,2.0,136.0,444.0,1520.0,5.0,136.0,698.0,664.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,140,3, we,10,941,974,941.0,985.0,100.0,1.0,0.0,0.0,1023.0,1.0,100.0,488.0,100.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,141,6,dashed,11,215,281,204.0,281.0,488.0,1.0,0.0,0.0,1023.0,4.0,488.0,248.0,488.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,142,7, toward,11,281,358,281.0,358.0,248.0,1.0,0.0,0.0,1023.0,4.0,248.0,184.0,248.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,143,4, the,11,358,402,358.0,402.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,144,6, first,11,402,468,402.0,468.0,380.0,2.0,0.0,0.0,1023.0,4.0,184.0,452.0,380.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,145,8," barrel,",11,468,556,468.0,556.0,452.0,1.0,0.0,0.0,1023.0,3.0,452.0,268.0,452.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,146,8, whipped,11,556,644,556.0,644.0,268.0,1.0,0.0,0.0,1023.0,3.0,268.0,228.0,268.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,147,7, around,11,644,721,644.0,721.0,228.0,1.0,0.0,0.0,1023.0,2.0,228.0,212.0,228.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,148,3, it,11,721,754,721.0,754.0,212.0,1.0,0.0,0.0,1023.0,0.0,212.0,260.0,212.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,149,4, and,11,754,798,754.0,798.0,156.0,1.0,0.0,0.0,1023.0,3.0,156.0,120.0,156.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,150,5, with,11,798,853,798.0,853.0,260.0,1.0,1.0,149.0,770.0,3.0,260.0,156.0,17276.0,73.0,148.0,770.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,151,8, perfect,11,853,941,853.0,952.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,152,9,precision,12,215,314,204.0,314.0,912.0,4.0,0.0,0.0,1023.0,8.0,120.0,168.0,912.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,153,8, rounded,12,314,402,314.0,402.0,384.0,2.0,0.0,0.0,1023.0,1.0,168.0,504.0,384.0,0.0,0.0,1023.0,348.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,154,4, the,12,402,446,402.0,446.0,504.0,1.0,0.0,0.0,1023.0,3.0,504.0,220.0,504.0,0.0,0.0,1023.0,488.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,155,7, second,12,446,523,446.0,523.0,144.0,1.0,1.0,154.0,796.0,2.0,144.0,248.0,1080.0,4.0,152.0,791.0,100.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,156,4, and,12,523,567,523.0,567.0,300.0,2.0,1.0,155.0,806.0,3.0,176.0,144.0,1748.0,6.0,152.0,791.0,368.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,157,4, the,12,567,611,567.0,611.0,372.0,2.0,1.0,156.0,811.0,0.0,220.0,176.0,15060.0,63.0,152.0,791.0,388.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,158,7, third.,12,611,688,611.0,688.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,159,5, When,12,688,743,688.0,743.0,660.0,2.0,0.0,0.0,1023.0,4.0,220.0,308.0,660.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,160,3, we,12,743,776,743.0,776.0,308.0,1.0,0.0,0.0,1023.0,2.0,308.0,316.0,308.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,161,7, passed,12,776,853,776.0,853.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,162,4, the,12,853,897,853.0,897.0,316.0,1.0,0.0,0.0,1023.0,2.0,316.0,228.0,316.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,163,7, finish,12,897,974,897.0,974.0,228.0,1.0,0.0,0.0,1023.0,5.0,228.0,340.0,228.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,164,6," line,",12,974,1040,974.0,1051.0,340.0,1.0,0.0,0.0,1023.0,3.0,340.0,104.0,340.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,165,3,the,13,215,248,204.0,248.0,312.0,2.0,0.0,0.0,1023.0,2.0,164.0,236.0,312.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,166,6, crowd,13,248,314,248.0,314.0,336.0,2.0,1.0,165.0,858.0,1.0,104.0,164.0,648.0,2.0,164.0,858.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,167,4, was,13,314,358,314.0,358.0,236.0,1.0,0.0,0.0,1023.0,2.0,236.0,148.0,236.0,0.0,0.0,1023.0,156.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,168,8, silent.,13,358,446,358.0,446.0,148.0,1.0,1.0,167.0,867.0,2.0,148.0,156.0,304.0,1.0,166.0,867.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,169,3, We,13,446,479,446.0,479.0,552.0,1.0,0.0,0.0,1023.0,1.0,552.0,332.0,552.0,0.0,0.0,1023.0,228.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,170,4, had,13,479,523,479.0,523.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,171,7, beaten,13,523,600,523.0,600.0,332.0,1.0,1.0,169.0,877.0,2.0,332.0,228.0,560.0,1.0,168.0,877.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,172,6, Becky,13,600,666,600.0,666.0,136.0,1.0,0.0,0.0,1023.0,2.0,136.0,272.0,136.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,173,4, and,13,666,710,666.0,710.0,272.0,1.0,0.0,0.0,1023.0,3.0,272.0,300.0,272.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,174,4, her,13,710,754,710.0,754.0,168.0,1.0,0.0,0.0,1023.0,0.0,168.0,496.0,168.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,175,14, thoroughbred!,13,754,908,754.0,908.0,476.0,2.0,1.0,174.0,903.0,7.0,300.0,168.0,7992.0,34.0,173.0,903.0,496.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,176,2, I,13,908,930,908.0,930.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,177,9, realized,13,930,1029,930.0,1040.0,620.0,2.0,0.0,0.0,1023.0,1.0,440.0,140.0,620.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,178,4,then,14,215,259,204.0,259.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,179,5, that,14,259,314,259.0,314.0,232.0,1.0,0.0,0.0,1023.0,3.0,232.0,180.0,232.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,180,3, no,14,314,347,314.0,347.0,140.0,1.0,1.0,179.0,939.0,0.0,140.0,232.0,372.0,1.0,178.0,939.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,181,7, matter,14,347,424,347.0,424.0,180.0,1.0,0.0,0.0,1023.0,4.0,180.0,236.0,180.0,0.0,0.0,1023.0,448.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,182,5, what,14,424,479,424.0,479.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,183,4, the,14,479,523,479.0,523.0,160.0,1.0,1.0,181.0,948.0,0.0,160.0,208.0,1188.0,4.0,180.0,948.0,580.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,184,6," odds,",14,523,589,523.0,589.0,236.0,1.0,1.0,183.0,955.0,1.0,236.0,160.0,5680.0,26.0,180.0,948.0,88.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,185,4, I'd,14,589,633,589.0,633.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,186,7, always,14,633,710,633.0,710.0,572.0,2.0,0.0,0.0,1023.0,2.0,380.0,160.0,572.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,187,5, come,14,710,765,710.0,765.0,160.0,1.0,0.0,0.0,1023.0,3.0,160.0,208.0,160.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,188,4, out,14,765,809,765.0,809.0,208.0,1.0,0.0,0.0,1023.0,3.0,208.0,208.0,208.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,189,2, a,14,809,831,809.0,831.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,190,7, winner,14,831,908,831.0,908.0,356.0,2.0,0.0,0.0,1023.0,3.0,208.0,148.0,356.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,191,3, if,14,908,941,908.0,941.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,192,2, I,14,941,963,941.0,963.0,148.0,1.0,0.0,0.0,1023.0,1.0,148.0,52.0,148.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,193,7, worked,14,963,1040,963.0,1051.0,52.0,1.0,0.0,0.0,1023.0,2.0,52.0,116.0,52.0,0.0,0.0,1023.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,194,4,hard,15,215,259,204.0,259.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,195,4, for,15,259,303,259.0,303.0,268.0,1.0,1.0,,,1.0,268.0,144.0,2556.0,10.0,195.0,1057.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,82219.0,0.0,303,105,196,4, it.,15,303,347,303.0,358.0,116.0,1.0,1.0,195.0,1012.0,2.0,116.0,268.0,2672.0,11.0,194.0,1012.0,0.0,0.0
