Name,Language,WordID,Word,length,height,baseline,line_no,x1_pos,y1_pos,x2_pos,y2_pos,b_x1,b_y1,b_x2,b_y2
ChineseStory,Chinese,64.0,他,1.0,17.0,281.0,4.0,809.0,264.0,827.0,281.0,809.0,246.0,827.0,299.0
ChineseStory,Chinese,65.0,加入，,3.0,17.0,346.0,5.0,215.0,329.0,269.0,346.0,215.0,311.0,269.0,364.0
ChineseStory,Chinese,66.0,宣王,2.0,16.0,346.0,5.0,269.0,330.0,305.0,346.0,269.0,312.0,305.0,364.0
ChineseStory,Chinese,67.0,竟然,2.0,17.0,346.0,5.0,305.0,329.0,341.0,346.0,305.0,311.0,341.0,364.0
ChineseStory,Chinese,68.0,也,1.0,16.0,346.0,5.0,341.0,330.0,359.0,346.0,341.0,312.0,359.0,364.0
ChineseStory,Chinese,69.0,答应了，,4.0,17.0,346.0,5.0,359.0,329.0,431.0,346.0,359.0,311.0,431.0,364.0
ChineseStory,Chinese,70.0,从此,2.0,17.0,346.0,5.0,431.0,329.0,467.0,346.0,431.0,311.0,467.0,364.0
ChineseStory,Chinese,71.0,南郭,2.0,17.0,346.0,5.0,467.0,329.0,503.0,346.0,467.0,311.0,503.0,364.0
ChineseStory,Chinese,72.0,先生,2.0,17.0,346.0,5.0,503.0,329.0,539.0,346.0,503.0,311.0,539.0,364.0
ChineseStory,Chinese,73.0,成为,2.0,17.0,346.0,5.0,539.0,329.0,575.0,346.0,539.0,311.0,575.0,364.0
ChineseStory,Chinese,74.0,三百,2.0,16.0,346.0,5.0,575.0,330.0,611.0,346.0,575.0,312.0,611.0,364.0
ChineseStory,Chinese,75.0,名,1.0,17.0,346.0,5.0,611.0,329.0,629.0,346.0,611.0,311.0,629.0,364.0
ChineseStory,Chinese,76.0,吹竽手,3.0,17.0,346.0,5.0,629.0,329.0,683.0,346.0,629.0,311.0,683.0,364.0
ChineseStory,Chinese,77.0,之一。,3.0,16.0,346.0,5.0,683.0,330.0,737.0,346.0,683.0,312.0,737.0,364.0
ChineseStory,Chinese,78.0,每当,2.0,17.0,346.0,5.0,737.0,329.0,773.0,346.0,737.0,311.0,773.0,364.0
ChineseStory,Chinese,79.0,宣王,2.0,16.0,346.0,5.0,773.0,330.0,809.0,346.0,773.0,312.0,809.0,364.0
ChineseStory,Chinese,80.0,要听,2.0,17.0,346.0,5.0,809.0,329.0,845.0,346.0,809.0,311.0,845.0,364.0
ChineseStory,Chinese,81.0,竽,1.0,17.0,411.0,6.0,215.0,394.0,233.0,411.0,215.0,376.0,233.0,429.0
ChineseStory,Chinese,82.0,合奏的,3.0,17.0,411.0,6.0,233.0,394.0,287.0,411.0,233.0,376.0,287.0,429.0
ChineseStory,Chinese,83.0,时候，,3.0,17.0,411.0,6.0,287.0,394.0,341.0,411.0,287.0,376.0,341.0,429.0
ChineseStory,Chinese,84.0,南郭,2.0,17.0,411.0,6.0,341.0,394.0,377.0,411.0,341.0,376.0,377.0,429.0
ChineseStory,Chinese,85.0,先生,2.0,17.0,411.0,6.0,377.0,394.0,413.0,411.0,377.0,376.0,413.0,429.0
ChineseStory,Chinese,86.0,就在,2.0,17.0,411.0,6.0,413.0,394.0,449.0,411.0,413.0,376.0,449.0,429.0
ChineseStory,Chinese,87.0,乐团,2.0,17.0,411.0,6.0,449.0,394.0,485.0,411.0,449.0,376.0,485.0,429.0
ChineseStory,Chinese,88.0,里头,2.0,17.0,411.0,6.0,485.0,394.0,521.0,411.0,485.0,376.0,521.0,429.0
ChineseStory,Chinese,89.0,装模作样,4.0,17.0,411.0,6.0,521.0,394.0,593.0,411.0,521.0,376.0,593.0,429.0
ChineseStory,Chinese,90.0,一番，,3.0,17.0,411.0,6.0,593.0,394.0,647.0,411.0,593.0,376.0,647.0,429.0
ChineseStory,Chinese,91.0,反正,2.0,17.0,411.0,6.0,647.0,394.0,683.0,411.0,647.0,376.0,683.0,429.0
ChineseStory,Chinese,92.0,人多,2.0,17.0,411.0,6.0,683.0,394.0,719.0,411.0,683.0,376.0,719.0,429.0
ChineseStory,Chinese,93.0,他,1.0,17.0,411.0,6.0,719.0,394.0,737.0,411.0,719.0,376.0,737.0,429.0
ChineseStory,Chinese,94.0,不,1.0,16.0,411.0,6.0,737.0,395.0,755.0,411.0,737.0,377.0,755.0,429.0
ChineseStory,Chinese,95.0,吹出,2.0,17.0,411.0,6.0,755.0,394.0,791.0,411.0,755.0,376.0,791.0,429.0
ChineseStory,Chinese,96.0,声音，,3.0,17.0,411.0,6.0,791.0,394.0,845.0,411.0,791.0,376.0,845.0,429.0
ChineseStory,Chinese,97.0,也,1.0,16.0,476.0,7.0,215.0,460.0,233.0,476.0,215.0,442.0,233.0,494.0
ChineseStory,Chinese,98.0,没有,2.0,17.0,476.0,7.0,233.0,459.0,269.0,476.0,233.0,441.0,269.0,494.0
ChineseStory,Chinese,99.0,人,1.0,17.0,476.0,7.0,269.0,459.0,287.0,476.0,269.0,441.0,287.0,494.0
ChineseStory,Chinese,100.0,知道，,3.0,17.0,476.0,7.0,287.0,459.0,341.0,476.0,287.0,441.0,341.0,494.0
ChineseStory,Chinese,101.0,因为,2.0,17.0,476.0,7.0,341.0,459.0,377.0,476.0,341.0,441.0,377.0,494.0
ChineseStory,Chinese,102.0,他,1.0,17.0,476.0,7.0,377.0,459.0,395.0,476.0,377.0,441.0,395.0,494.0
ChineseStory,Chinese,103.0,装的,2.0,17.0,476.0,7.0,395.0,459.0,431.0,476.0,395.0,441.0,431.0,494.0
ChineseStory,Chinese,104.0,还挺,2.0,17.0,476.0,7.0,431.0,459.0,467.0,476.0,431.0,441.0,467.0,494.0
ChineseStory,Chinese,105.0,有模有样的，,6.0,17.0,476.0,7.0,467.0,459.0,575.0,476.0,467.0,441.0,575.0,494.0
ChineseStory,Chinese,106.0,就这样,3.0,17.0,476.0,7.0,575.0,459.0,629.0,476.0,575.0,441.0,629.0,494.0
ChineseStory,Chinese,107.0,相安无事的,5.0,17.0,476.0,7.0,629.0,459.0,719.0,476.0,629.0,441.0,719.0,494.0
