subj,trial_id,trial_type,trialstart,trialend,tdur,recstart,recend,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line_no,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,1,6,Cowboy,1,215,281,204.0,281.0,200.0,1.0,0.0,0.0,995.0,2.0,200.0,212.0,200.0,0.0,0.0,995.0,344.0,1.0
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,2,4, was,1,281,325,281.0,325.0,128.0,1.0,1.0,1.0,4.0,2.0,128.0,344.0,684.0,2.0,1.0,4.0,656.0,3.0
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,3,8, without,1,325,413,325.0,413.0,212.0,1.0,1.0,2.0,2.0,4.0,212.0,128.0,1752.0,7.0,1.0,4.0,412.0,2.0
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,4,2, a,1,413,435,413.0,435.0,76.0,1.0,0.0,0.0,995.0,1.0,76.0,132.0,76.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,5,6, doubt,1,435,501,435.0,501.0,468.0,2.0,0.0,0.0,995.0,5.0,132.0,212.0,468.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,6,4, the,1,501,545,501.0,545.0,,,,,,,,,,,,,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,7,8, ugliest,1,545,633,545.0,633.0,448.0,2.0,0.0,0.0,995.0,2.0,212.0,284.0,448.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,8,6, horse,1,633,699,633.0,699.0,284.0,1.0,0.0,0.0,995.0,4.0,284.0,220.0,284.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,9,3, in,1,699,732,699.0,732.0,,,,,,,,,,,,,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,10,4, the,1,732,776,732.0,776.0,460.0,2.0,0.0,0.0,995.0,2.0,220.0,192.0,460.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,11,7, world.,1,776,853,776.0,853.0,192.0,1.0,0.0,0.0,995.0,5.0,192.0,564.0,192.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,12,5, Even,1,853,908,853.0,908.0,564.0,1.0,0.0,0.0,995.0,3.0,564.0,160.0,564.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,13,4," so,",1,908,952,908.0,952.0,160.0,1.0,0.0,0.0,995.0,3.0,160.0,364.0,160.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,14,2, I,1,952,974,952.0,985.0,,,,,,,,,,,,,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,15,5,loved,2,215,270,204.0,270.0,172.0,1.0,0.0,0.0,995.0,2.0,172.0,456.0,172.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,16,4, him,2,270,314,270.0,314.0,456.0,1.0,0.0,0.0,995.0,1.0,456.0,224.0,456.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,17,7, beyond,2,314,391,314.0,391.0,224.0,1.0,0.0,0.0,995.0,6.0,224.0,160.0,224.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,18,4, all,2,391,435,391.0,435.0,280.0,2.0,0.0,0.0,995.0,2.0,160.0,420.0,280.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,19,8, reason.,2,435,523,435.0,523.0,,,,,,,,,,,,,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,20,2, I,2,523,545,523.0,545.0,176.0,1.0,0.0,0.0,995.0,1.0,176.0,272.0,176.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,21,9, realized,2,545,644,545.0,644.0,272.0,1.0,0.0,0.0,995.0,5.0,272.0,400.0,272.0,0.0,0.0,995.0,,
1950168,2.0,story03,677267.0,751944.0,74677.0,677328.0,751131.0,21.0,R,70909.0,0.0,253,59,22,5, that,2,644,699,644.0,699.0,400.0,1.0,0.0,0.0,995.0,3.0,400.0,456.0,400.0,0.0,0.0,995.0,,
