subj,trial_id,trial_type,trialstart,trialend,tdur,recstart,recend,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line_no,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,1,4,Alex,1,215,259,204.0,259.0,460.0,1.0,0.0,0.0,861.0,3.0,460.0,60.0,460.0,0.0,0.0,861.0,172.0,1.0
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,2,4, and,1,259,303,259.0,303.0,80.0,1.0,1.0,1.0,2.0,2.0,80.0,172.0,428.0,2.0,1.0,2.0,176.0,1.0
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,3,4, Tim,1,303,347,303.0,347.0,444.0,2.0,0.0,0.0,861.0,2.0,272.0,460.0,444.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,4,4, are,1,347,391,347.0,391.0,,,,,,,,,,,,,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,5,6, lost.,1,391,457,391.0,457.0,60.0,1.0,1.0,2.0,2.0,1.0,60.0,80.0,1392.0,6.0,1.0,2.0,460.0,1.0
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,6,7, Alex's,1,457,534,457.0,534.0,488.0,1.0,0.0,0.0,861.0,5.0,488.0,236.0,488.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,7,5, wife,1,534,589,534.0,589.0,196.0,1.0,0.0,0.0,861.0,1.0,196.0,388.0,196.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,8,9, recently,1,589,688,589.0,688.0,236.0,1.0,1.0,7.0,23.0,0.0,236.0,196.0,820.0,2.0,7.0,30.0,388.0,1.0
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,9,7, passed,1,688,765,688.0,765.0,268.0,1.0,0.0,0.0,861.0,1.0,268.0,324.0,268.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,10,5, away,1,765,820,765.0,820.0,324.0,1.0,0.0,0.0,861.0,2.0,324.0,340.0,324.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,11,4, and,1,820,864,820.0,864.0,,,,,,,,,,,,,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,12,3, he,1,864,897,864.0,897.0,340.0,1.0,0.0,0.0,861.0,0.0,340.0,364.0,340.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,13,9, couldn't,1,897,996,897.0,1007.0,364.0,1.0,0.0,0.0,861.0,4.0,364.0,192.0,364.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,14,4,find,2,215,259,204.0,259.0,,,,,,,,,,,,,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,15,4, the,2,259,303,259.0,303.0,240.0,1.0,0.0,0.0,861.0,2.0,240.0,192.0,240.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,16,11, motivation,2,303,424,303.0,424.0,584.0,2.0,0.0,0.0,861.0,2.0,192.0,396.0,584.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,17,3, to,2,424,457,424.0,457.0,,,,,,,,,,,,,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,18,5, live,2,457,512,457.0,512.0,396.0,1.0,0.0,0.0,861.0,2.0,396.0,756.0,396.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,19,2, a,2,512,534,512.0,534.0,,,,,,,,,,,,,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,20,7, normal,2,534,611,534.0,611.0,756.0,1.0,0.0,0.0,861.0,4.0,756.0,296.0,756.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,21,6, life.,2,611,677,611.0,677.0,,,,,,,,,,,,,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,22,4, Tim,2,677,721,677.0,721.0,,,,,,,,,,,,,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,23,4, has,2,721,765,721.0,765.0,296.0,1.0,0.0,0.0,861.0,1.0,296.0,560.0,296.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,24,5, been,2,765,820,765.0,820.0,560.0,1.0,0.0,0.0,861.0,0.0,560.0,392.0,560.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,25,8, charged,2,820,908,820.0,908.0,612.0,2.0,0.0,0.0,861.0,0.0,392.0,196.0,612.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,26,5, with,2,908,963,908.0,974.0,196.0,1.0,0.0,0.0,861.0,4.0,196.0,168.0,196.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,27,12,embezzlement,3,215,347,204.0,347.0,596.0,3.0,0.0,0.0,861.0,5.0,168.0,168.0,596.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,28,4, and,3,347,391,347.0,391.0,168.0,1.0,0.0,0.0,861.0,0.0,168.0,328.0,168.0,0.0,0.0,861.0,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,29,3, is,3,391,424,391.0,424.0,,,,,,,,,,,,,,
1950168,0.0,story01,570443.0,631164.0,60721.0,570475.0,630328.0,18.0,R,54022.0,0.0,199,42,30,6, going,3,424,490,424.0,490.0,472.0,2.0,0.0,0.0,861.0,0.0,328.0,208.0,472.0,0.0,0.0,861.0,,
