subj,trial_id,trial_type,trialstart,trialend,tdur,recstart,recend,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line_no,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,1,3,The,1,215,248,204.0,248.0,436.0,1.0,0.0,0.0,605.0,1.0,436.0,116.0,436.0,0.0,0.0,605.0,,
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,2,6, trial,1,248,314,248.0,314.0,300.0,2.0,0.0,0.0,605.0,5.0,116.0,164.0,300.0,0.0,0.0,605.0,548.0,2.0
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,3,5, pack,1,314,370,314.0,370.0,164.0,1.0,1.0,2.0,2.0,0.0,164.0,332.0,712.0,2.0,2.0,5.0,200.0,1.0
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,4,3, of,1,370,403,370.0,403.0,168.0,1.0,1.0,3.0,7.0,1.0,168.0,200.0,368.0,1.0,3.0,13.0,,
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,5,15, Beauty-Forever,1,403,568,403.0,568.0,720.0,3.0,0.0,0.0,605.0,3.0,304.0,220.0,720.0,0.0,0.0,605.0,,
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,6,6, pills,1,568,634,568.0,634.0,340.0,2.0,0.0,0.0,605.0,1.0,220.0,208.0,340.0,0.0,0.0,605.0,,
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,7,5, made,1,634,689,634.0,689.0,144.0,1.0,0.0,0.0,605.0,2.0,144.0,272.0,144.0,0.0,0.0,605.0,,
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,8,4, the,1,689,733,689.0,733.0,208.0,1.0,1.0,7.0,34.0,0.0,208.0,144.0,352.0,1.0,7.0,40.0,,
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,9,7, couple,1,733,810,733.0,810.0,272.0,1.0,0.0,0.0,605.0,4.0,272.0,268.0,272.0,0.0,0.0,605.0,,
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,10,5, feel,1,810,865,810.0,865.0,268.0,1.0,0.0,0.0,605.0,4.0,268.0,320.0,268.0,0.0,0.0,605.0,,
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,11,5, more,1,865,920,865.0,920.0,320.0,1.0,0.0,0.0,605.0,1.0,320.0,160.0,320.0,0.0,0.0,605.0,,
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,12,11, attractive,1,920,1041,920.0,1052.0,160.0,1.0,0.0,0.0,605.0,2.0,160.0,144.0,160.0,0.0,0.0,605.0,,
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,13,4,than,2,215,259,204.0,259.0,208.0,1.0,0.0,0.0,605.0,2.0,208.0,152.0,208.0,0.0,0.0,605.0,392.0,1.0
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,14,7, either,2,259,336,259.0,336.0,144.0,1.0,1.0,13.0,66.0,4.0,144.0,208.0,1092.0,4.0,13.0,77.0,348.0,2.0
1950138,1.0,story02,915200.0,952585.0,37385.0,915269.0,951769.0,8.0,L,25012.0,0.0,146,46,15,4, had,2,336,380,336.0,380.0,344.0,1.0,0.0,0.0,605.0,3.0,344.0,184.0,344.0,0.0,0.0,605.0,,
